timestamp,sentiment_score,tweet_volume,source
2022-01-05 21:00:00,-0.3006034112858596,283,twitter
2022-01-05 22:00:00,0.3928468443545061,107,twitter
2022-01-05 23:00:00,0.27557990980603225,1455,twitter
2022-01-06 00:00:00,0.2873095841129141,368,twitter
2022-01-06 01:00:00,-0.2228162364384217,786,twitter
2022-01-06 02:00:00,0.4708382932808297,2459,twitter
2022-01-06 03:00:00,-0.3705553188376843,688,twitter
2022-01-06 04:00:00,0.2260571281400811,441,twitter
2022-01-06 05:00:00,0.7071366877429935,834,twitter
2022-01-06 06:00:00,-0.2471608975392065,535,twitter
2022-01-06 07:00:00,-0.11988931888083156,1570,twitter
2022-01-06 08:00:00,0.07989540952629237,593,twitter
2022-01-06 09:00:00,-0.10104269623485974,257,twitter
2022-01-06 10:00:00,-0.4151990293198398,1627,twitter
2022-01-06 11:00:00,0.0705688924418082,1477,twitter
2022-01-06 12:00:00,-0.2686911141178315,133,twitter
2022-01-06 13:00:00,0.1920777291905545,2226,twitter
2022-01-06 14:00:00,-0.22582727027014093,710,twitter
2022-01-06 15:00:00,0.5149803215052619,810,twitter
2022-01-06 16:00:00,-0.1849759877008711,1307,twitter
2022-01-06 17:00:00,-0.04661845486170267,238,twitter
2022-01-06 18:00:00,0.2940551652109009,1354,twitter
2022-01-06 19:00:00,-0.31925929493018657,364,twitter
2022-01-06 20:00:00,0.11823798038123882,102,twitter
2022-01-06 21:00:00,0.4421428262847284,213,twitter
2022-01-06 22:00:00,-0.43224497036836823,1018,twitter
2022-01-06 23:00:00,0.10539015755969126,172,twitter
2022-01-07 00:00:00,0.12796483827452707,2276,twitter
2022-01-07 01:00:00,0.2845468615331931,1702,twitter
2022-01-07 02:00:00,-0.3210852132634246,2021,twitter
2022-01-07 03:00:00,-0.3461369839252829,615,twitter
2022-01-07 04:00:00,0.20658246968506927,629,twitter
2022-01-07 05:00:00,0.13909540196995582,138,twitter
2022-01-07 06:00:00,0.12514785510376297,1228,twitter
2022-01-07 07:00:00,0.1539344628490927,679,twitter
2022-01-07 08:00:00,-0.1540074164735472,820,twitter
2022-01-07 09:00:00,0.11967610914830107,2443,twitter
2022-01-07 10:00:00,0.13792174198960439,250,twitter
2022-01-07 11:00:00,-0.16430542540791032,413,twitter
2022-01-07 12:00:00,0.609732353343427,899,twitter
2022-01-07 13:00:00,0.19214987627353625,188,twitter
2022-01-07 14:00:00,-0.30739104916079457,436,twitter
2022-01-07 15:00:00,0.2469660825901489,822,twitter
2022-01-07 16:00:00,-0.24240450106819644,361,twitter
2022-01-07 17:00:00,0.2861253811227356,1920,twitter
2022-01-07 18:00:00,0.3975786737022212,124,twitter
2022-01-07 19:00:00,-0.19620469550551312,1482,twitter
2022-01-07 20:00:00,0.3390128387732965,1045,twitter
2022-01-07 21:00:00,0.17383427808094948,267,twitter
2022-01-07 22:00:00,0.296618047998347,207,twitter
2022-01-07 23:00:00,0.6190378947961842,80,twitter
2022-01-08 00:00:00,-0.023616434800861147,186,twitter
2022-01-08 01:00:00,-0.17612084930724686,1351,twitter
2022-01-08 02:00:00,-0.216854328887657,463,twitter
2022-01-08 03:00:00,-0.19474308548963148,1541,twitter
2022-01-08 04:00:00,0.026869487175768744,222,twitter
2022-01-08 05:00:00,0.15234559244499318,942,twitter
2022-01-08 06:00:00,0.13300723979900572,222,twitter
2022-01-08 07:00:00,0.29815497471080715,198,twitter
2022-01-08 08:00:00,0.05390056756337211,381,twitter
2022-01-08 09:00:00,0.48606022314719505,307,twitter
2022-01-08 10:00:00,-0.029397049971386813,88,twitter
2022-01-08 11:00:00,0.8660507499768857,626,twitter
2022-01-08 12:00:00,0.23770020432950184,554,twitter
2022-01-08 13:00:00,-0.20714726692488478,1731,twitter
2022-01-08 14:00:00,-0.2712677494183337,1308,twitter
2022-01-08 15:00:00,0.19474172457295558,1632,twitter
2022-01-08 16:00:00,-0.017038835597755264,843,twitter
2022-01-08 17:00:00,0.2642001482276276,710,twitter
2022-01-08 18:00:00,0.19197128737206343,140,twitter
2022-01-08 19:00:00,0.02815132620293817,481,twitter
2022-01-08 20:00:00,-0.20403811542052147,881,twitter
2022-01-08 21:00:00,-0.4044541674057594,2432,twitter
2022-01-08 22:00:00,-0.08395448562010631,868,twitter
2022-01-08 23:00:00,0.30691963829704166,1821,twitter
2022-01-09 00:00:00,0.11422812323906119,159,twitter
2022-01-09 01:00:00,-0.3237216336135964,385,twitter
2022-01-09 02:00:00,0.1019542777553546,682,twitter
2022-01-09 03:00:00,0.16559521391865104,1501,twitter
2022-01-09 04:00:00,-0.2151572308603399,422,twitter
2022-01-09 05:00:00,0.09611753178365837,406,twitter
2022-01-09 06:00:00,0.06746261553379997,856,twitter
2022-01-09 07:00:00,-0.29289108934918695,168,twitter
2022-01-09 08:00:00,0.15733620810448498,2329,twitter
2022-01-09 09:00:00,0.21823535791047033,203,twitter
2022-01-09 10:00:00,0.3749153729525831,81,twitter
2022-01-09 11:00:00,0.36614061561047084,556,twitter
2022-01-09 12:00:00,-0.3633008103871273,3004,twitter
2022-01-09 13:00:00,-0.23134751197453685,892,twitter
2022-01-09 14:00:00,0.20451058016259793,1028,twitter
2022-01-09 15:00:00,0.20413578527366266,505,twitter
2022-01-09 16:00:00,0.20451430589181435,416,twitter
2022-01-09 17:00:00,1.0,172,twitter
2022-01-09 18:00:00,0.2212671532079501,51,twitter
2022-01-09 19:00:00,0.3906696920541797,681,twitter
2022-01-09 20:00:00,0.33620052904796066,2001,twitter
2022-01-09 21:00:00,0.2454173753917394,708,twitter
2022-01-09 22:00:00,-0.04458077339210367,785,twitter
2022-01-09 23:00:00,0.2776907661479802,2510,twitter
2022-01-10 00:00:00,-0.18184756436127153,661,twitter
2022-01-10 01:00:00,-0.021045582022002657,363,twitter
2022-01-10 02:00:00,-0.09560906434873102,193,twitter
2022-01-10 03:00:00,0.07456224181589677,3274,twitter
2022-01-10 04:00:00,0.7443975700020526,1191,twitter
2022-01-10 05:00:00,-0.5101795577775243,237,twitter
2022-01-10 06:00:00,0.25587805711235406,156,twitter
2022-01-10 07:00:00,-0.4338147613568955,2024,twitter
2022-01-10 08:00:00,-0.09157955973683003,155,twitter
2022-01-10 09:00:00,0.3766851790902098,3544,twitter
2022-01-10 10:00:00,0.06928400572863883,26,twitter
2022-01-10 11:00:00,-0.27332343337879184,2130,twitter
2022-01-10 12:00:00,-0.16459111277799043,763,twitter
2022-01-10 13:00:00,0.25387932468040275,569,twitter
2022-01-10 14:00:00,-0.169109989515141,395,twitter
2022-01-10 15:00:00,0.11493757687459245,2979,twitter
2022-01-10 16:00:00,0.06367155197114413,870,twitter
2022-01-10 17:00:00,-0.14548010428174513,186,twitter
2022-01-10 18:00:00,0.6931832267975977,121,twitter
2022-01-10 19:00:00,0.2401757066954034,596,twitter
2022-01-10 20:00:00,-0.5575427759972821,626,twitter
2022-01-10 21:00:00,0.1059362944308283,97,twitter
2022-01-10 22:00:00,-0.1485359394305164,437,twitter
2022-01-10 23:00:00,0.30573000043886717,296,twitter
2022-01-11 00:00:00,-0.1877562215298102,483,twitter
2022-01-11 01:00:00,0.015579067559930299,845,twitter
2022-01-11 02:00:00,0.20149618369413713,2155,twitter
2022-01-11 03:00:00,0.3097265582510364,1311,twitter
2022-01-11 04:00:00,-0.3100889221167329,256,twitter
2022-01-11 05:00:00,-0.050350370752284504,612,twitter
2022-01-11 06:00:00,-0.09248359334828683,468,twitter
2022-01-11 07:00:00,-0.14599876977211357,121,twitter
2022-01-11 08:00:00,0.5796362720843291,947,twitter
2022-01-11 09:00:00,0.17149451328828666,3024,twitter
2022-01-11 10:00:00,-0.32826518630051355,552,twitter
2022-01-11 11:00:00,0.3253585841164328,107,twitter
2022-01-11 12:00:00,0.68664685910379,699,twitter
2022-01-11 13:00:00,0.359739578165344,161,twitter
2022-01-11 14:00:00,-0.405810989786204,1343,twitter
2022-01-11 15:00:00,-0.0952702218598754,745,twitter
2022-01-11 16:00:00,0.4300733447559868,486,twitter
2022-01-11 17:00:00,-0.1623008396856342,335,twitter
2022-01-11 18:00:00,0.1831458284438685,385,twitter
2022-01-11 19:00:00,0.28239021602880104,520,twitter
2022-01-11 20:00:00,-0.2280791414734249,228,twitter
2022-01-11 21:00:00,0.03214239318145998,103,twitter
2022-01-11 22:00:00,-0.9223802020207217,2420,twitter
2022-01-11 23:00:00,-0.257316292400287,344,twitter
2022-01-12 00:00:00,-0.025770445417948082,488,twitter
2022-01-12 01:00:00,-0.3243349545894548,709,twitter
2022-01-12 02:00:00,0.5397233911794905,856,twitter
2022-01-12 03:00:00,-0.3790424133881898,171,twitter
2022-01-12 04:00:00,-0.08201334600909511,81,twitter
2022-01-12 05:00:00,0.0892221731858274,242,twitter
2022-01-12 06:00:00,0.4823819867198346,887,twitter
2022-01-12 07:00:00,-0.3807586453538318,267,twitter
2022-01-12 08:00:00,0.3989491256464879,394,twitter
2022-01-12 09:00:00,0.05306991830587612,3564,twitter
2022-01-12 10:00:00,-0.2444525953143853,78,twitter
2022-01-12 11:00:00,0.1886310422789812,224,twitter
2022-01-12 12:00:00,0.10971790867204101,2982,twitter
2022-01-12 13:00:00,-0.13006506314763838,435,twitter
2022-01-12 14:00:00,0.07094062549700568,213,twitter
2022-01-12 15:00:00,-0.06559407905852806,1383,twitter
2022-01-12 16:00:00,0.08405520357537441,461,twitter
2022-01-12 17:00:00,0.24863920235631398,354,twitter
2022-01-12 18:00:00,0.5258050448436056,746,twitter
2022-01-12 19:00:00,-0.3213446496480547,274,twitter
2022-01-12 20:00:00,0.68991001239688,245,twitter
2022-01-12 21:00:00,-0.5356263398567505,552,twitter
2022-01-12 22:00:00,0.004464471489325009,146,twitter
2022-01-12 23:00:00,0.22649516194537295,499,twitter
2022-01-13 00:00:00,0.1342975603205098,652,twitter
2022-01-13 01:00:00,-0.13680985594617812,1075,twitter
2022-01-13 02:00:00,-0.012436675107182563,1261,twitter
2022-01-13 03:00:00,-0.09790028039764985,294,twitter
2022-01-13 04:00:00,-0.12680942708326343,748,twitter
2022-01-13 05:00:00,0.30488062910630737,861,twitter
2022-01-13 06:00:00,0.15710464578951422,646,twitter
2022-01-13 07:00:00,-0.15787287857819626,288,twitter
2022-01-13 08:00:00,0.3198799626299752,190,twitter
2022-01-13 09:00:00,0.1421898562629828,760,twitter
2022-01-13 10:00:00,0.293858635651688,94,twitter
2022-01-13 11:00:00,0.2388886525770837,381,twitter
2022-01-13 12:00:00,-0.1986985032766217,37,twitter
2022-01-13 13:00:00,-0.11805431205909085,118,twitter
2022-01-13 14:00:00,0.27418808153697855,212,twitter
2022-01-13 15:00:00,0.23311107963003946,1489,twitter
2022-01-13 16:00:00,0.04372952181075556,837,twitter
2022-01-13 17:00:00,0.08519821499263461,250,twitter
2022-01-13 18:00:00,0.43329946873652747,1198,twitter
2022-01-13 19:00:00,-0.12747141665074896,1104,twitter
2022-01-13 20:00:00,0.2141292143510114,416,twitter
2022-01-13 21:00:00,-0.010657795730168215,102,twitter
2022-01-13 22:00:00,-0.015304360968166078,332,twitter
2022-01-13 23:00:00,0.379633055596157,503,twitter
2022-01-14 00:00:00,0.29762490469640895,151,twitter
2022-01-14 01:00:00,0.29405289080019154,753,twitter
2022-01-14 02:00:00,0.4416436421462987,768,twitter
2022-01-14 03:00:00,0.05630115248982772,664,twitter
2022-01-14 04:00:00,0.2545858913884892,668,twitter
2022-01-14 05:00:00,-0.04308002697803681,873,twitter
2022-01-14 06:00:00,0.14724990574653263,386,twitter
2022-01-14 07:00:00,0.010957083689694627,498,twitter
2022-01-14 08:00:00,0.07909878949781546,292,twitter
2022-01-14 09:00:00,0.2285471076310741,275,twitter
2022-01-14 10:00:00,-0.19546620497004175,1838,twitter
2022-01-14 11:00:00,0.677716182705638,87,twitter
2022-01-14 12:00:00,-0.2518052144499106,1212,twitter
2022-01-14 13:00:00,-0.31425658383631966,283,twitter
2022-01-14 14:00:00,0.39743326205002033,265,twitter
2022-01-14 15:00:00,0.28749880818888074,674,twitter
2022-01-14 16:00:00,0.23723594511564655,111,twitter
2022-01-14 17:00:00,0.23850365277928398,220,twitter
2022-01-14 18:00:00,0.046325968145925614,179,twitter
2022-01-14 19:00:00,-0.21917631144574945,393,twitter
2022-01-14 20:00:00,0.0727413674581179,193,twitter
2022-01-14 21:00:00,-0.1531485134536335,2306,twitter
2022-01-14 22:00:00,0.34253592002532535,3266,twitter
2022-01-14 23:00:00,0.0058827855493584075,53,twitter
2022-01-15 00:00:00,-0.19764915903775343,832,twitter
2022-01-15 01:00:00,-0.04641575249589802,996,twitter
2022-01-15 02:00:00,0.17387943628268732,814,twitter
2022-01-15 03:00:00,-0.11911736584119241,232,twitter
2022-01-15 04:00:00,-0.19666611866992945,378,twitter
2022-01-15 05:00:00,0.12310616344757369,213,twitter
2022-01-15 06:00:00,0.12348997133261683,297,twitter
2022-01-15 07:00:00,-0.10208295261133891,132,twitter
2022-01-15 08:00:00,-0.09131149168549683,391,twitter
2022-01-15 09:00:00,0.11961498120729089,99,twitter
2022-01-15 10:00:00,-0.38442530244919726,456,twitter
2022-01-15 11:00:00,-0.37223913231296657,157,twitter
2022-01-15 12:00:00,-0.1655332663757308,578,twitter
2022-01-15 13:00:00,-0.01403414551355417,206,twitter
2022-01-15 14:00:00,0.14327226967940138,616,twitter
2022-01-15 15:00:00,0.49260686508486556,1774,twitter
2022-01-15 16:00:00,0.3072978869606058,2584,twitter
2022-01-15 17:00:00,0.002018441010971872,32,twitter
2022-01-15 18:00:00,0.044295137629193355,182,twitter
2022-01-15 19:00:00,-0.25075880939134265,371,twitter
2022-01-15 20:00:00,0.04444605920228303,667,twitter
2022-01-15 21:00:00,-0.036597591676041485,79,twitter
2022-01-15 22:00:00,0.14681556810142685,173,twitter
2022-01-15 23:00:00,-0.19816928306569687,549,twitter
2022-01-16 00:00:00,0.2058039542723517,529,twitter
2022-01-16 01:00:00,0.5098216739007733,887,twitter
2022-01-16 02:00:00,0.017371955462942727,638,twitter
2022-01-16 03:00:00,0.17051351662968245,662,twitter
2022-01-16 04:00:00,0.25704319751333377,614,twitter
2022-01-16 05:00:00,-0.07036614156575087,455,twitter
2022-01-16 06:00:00,0.11722774454312503,875,twitter
2022-01-16 07:00:00,0.05377772023453846,44,twitter
2022-01-16 08:00:00,0.07930282956464951,2039,twitter
2022-01-16 09:00:00,-0.1819029351566399,52,twitter
2022-01-16 10:00:00,0.057353052277682816,144,twitter
2022-01-16 11:00:00,0.19939948737363494,385,twitter
2022-01-16 12:00:00,0.4853430823385125,1173,twitter
2022-01-16 13:00:00,0.337781247825562,26,twitter
2022-01-16 14:00:00,0.6959547372534669,664,twitter
2022-01-16 15:00:00,-0.18020426886641483,1051,twitter
2022-01-16 16:00:00,0.31169619101620344,1429,twitter
2022-01-16 17:00:00,0.10500260172150552,221,twitter
2022-01-16 18:00:00,0.7069408799653017,508,twitter
2022-01-16 19:00:00,-0.19248948560654544,258,twitter
2022-01-16 20:00:00,-0.2019165526542328,326,twitter
2022-01-16 21:00:00,-0.1298177936332066,161,twitter
2022-01-16 22:00:00,-0.587168717292942,261,twitter
2022-01-16 23:00:00,-0.10772650650422831,689,twitter
2022-01-17 00:00:00,-0.17773979846610938,541,twitter
2022-01-17 01:00:00,0.09511813594286228,721,twitter
2022-01-17 02:00:00,0.15252679273314784,575,twitter
2022-01-17 03:00:00,0.6128512517647658,1314,twitter
2022-01-17 04:00:00,0.33512715145581506,1295,twitter
2022-01-17 05:00:00,-0.12307109669872092,78,twitter
2022-01-17 06:00:00,-0.2195244014045074,208,twitter
2022-01-17 07:00:00,0.19757575145195172,383,twitter
2022-01-17 08:00:00,-0.3460699621061927,530,twitter
2022-01-17 09:00:00,0.5994376297563061,329,twitter
2022-01-17 10:00:00,0.4038320362163861,1409,twitter
2022-01-17 11:00:00,-0.09075269563141143,3186,twitter
2022-01-17 12:00:00,-0.4639403587272632,710,twitter
2022-01-17 13:00:00,0.4561617122496238,637,twitter
2022-01-17 14:00:00,0.01563804642421464,957,twitter
2022-01-17 15:00:00,0.4213448935920385,88,twitter
2022-01-17 16:00:00,-0.4283282976383101,592,twitter
2022-01-17 17:00:00,-0.12981250688613183,1212,twitter
2022-01-17 18:00:00,0.051573109915454954,222,twitter
2022-01-17 19:00:00,0.06409417812942261,125,twitter
2022-01-17 20:00:00,-0.0850196414437731,363,twitter
2022-01-17 21:00:00,0.23685497970424962,468,twitter
2022-01-17 22:00:00,-0.2702861288147783,205,twitter
2022-01-17 23:00:00,0.007286154493611953,3304,twitter
2022-01-18 00:00:00,0.08608868951356966,270,twitter
2022-01-18 01:00:00,0.20433165021762473,152,twitter
2022-01-18 02:00:00,0.2634844634266669,463,twitter
2022-01-18 03:00:00,-0.28739262755136075,1287,twitter
2022-01-18 04:00:00,-0.4102342512206867,578,twitter
2022-01-18 05:00:00,0.4333030465695527,938,twitter
2022-01-18 06:00:00,0.1496942035938775,193,twitter
2022-01-18 07:00:00,-0.17454596096696606,2096,twitter
2022-01-18 08:00:00,0.5153455926567568,1071,twitter
2022-01-18 09:00:00,0.0847023902878576,1247,twitter
2022-01-18 10:00:00,0.40378915521914793,815,twitter
2022-01-18 11:00:00,0.0702555444230327,984,twitter
2022-01-18 12:00:00,0.6682243774645962,280,twitter
2022-01-18 13:00:00,0.5766022527329614,387,twitter
2022-01-18 14:00:00,-0.02468924454372204,1588,twitter
2022-01-18 15:00:00,0.3414712852863066,2574,twitter
2022-01-18 16:00:00,0.24361278487554427,159,twitter
2022-01-18 17:00:00,0.46058946725970457,755,twitter
2022-01-18 18:00:00,-0.23947703817403132,324,twitter
2022-01-18 19:00:00,0.25581543799953177,251,twitter
2022-01-18 20:00:00,0.3675273460548763,732,twitter
2022-01-18 21:00:00,-0.4776218459269343,1864,twitter
2022-01-18 22:00:00,-0.3049775537997325,826,twitter
2022-01-18 23:00:00,-0.5617696533280301,457,twitter
2022-01-19 00:00:00,-0.030822050333367323,695,twitter
2022-01-19 01:00:00,0.26526267673878867,355,twitter
2022-01-19 02:00:00,0.5007071156288084,913,twitter
2022-01-19 03:00:00,0.07222843412593255,1747,twitter
2022-01-19 04:00:00,0.5385846636713876,76,twitter
2022-01-19 05:00:00,-0.3640304374644674,1220,twitter
2022-01-19 06:00:00,-0.46101473180654634,125,twitter
2022-01-19 07:00:00,0.03333569033101437,1422,twitter
2022-01-19 08:00:00,0.16521963468179218,248,twitter
2022-01-19 09:00:00,0.04019157557177207,123,twitter
2022-01-19 10:00:00,-0.5702326300119629,1268,twitter
2022-01-19 11:00:00,0.02326398814616348,593,twitter
2022-01-19 12:00:00,-0.341340850151456,198,twitter
2022-01-19 13:00:00,0.25090176464901154,143,twitter
2022-01-19 14:00:00,0.15997947382905447,387,twitter
2022-01-19 15:00:00,-0.23196393589820657,149,twitter
2022-01-19 16:00:00,-0.10416007520100805,153,twitter
2022-01-19 17:00:00,-0.26776405656668545,573,twitter
2022-01-19 18:00:00,0.03119627081804844,157,twitter
2022-01-19 19:00:00,0.33654269615037147,825,twitter
2022-01-19 20:00:00,-0.2457178139006631,2229,twitter
2022-01-19 21:00:00,0.2012139546553533,416,twitter
2022-01-19 22:00:00,-0.10907728551173222,509,twitter
2022-01-19 23:00:00,-0.18786184967870323,3605,twitter
2022-01-20 00:00:00,0.017890892013632656,125,twitter
2022-01-20 01:00:00,-0.26057269672581224,1672,twitter
2022-01-20 02:00:00,-0.1160947916041546,1313,twitter
2022-01-20 03:00:00,-0.3093633677766545,1239,twitter
2022-01-20 04:00:00,0.6394175398749168,2406,twitter
2022-01-20 05:00:00,0.060579065591518585,566,twitter
2022-01-20 06:00:00,-0.15991765239777567,260,twitter
2022-01-20 07:00:00,0.1141939732202666,1342,twitter
2022-01-20 08:00:00,0.016301585092751057,1272,twitter
2022-01-20 09:00:00,-0.016290879859966884,1237,twitter
2022-01-20 10:00:00,0.2342500100130276,519,twitter
2022-01-20 11:00:00,0.2772523130141915,251,twitter
2022-01-20 12:00:00,-0.10915034428315824,541,twitter
2022-01-20 13:00:00,-0.122745472193404,1162,twitter
2022-01-20 14:00:00,-0.0325155091454932,1159,twitter
2022-01-20 15:00:00,-0.6405763494206754,429,twitter
2022-01-20 16:00:00,-0.4045573186595657,776,twitter
2022-01-20 17:00:00,0.4600622802333574,157,twitter
2022-01-20 18:00:00,0.5434903140503851,1666,twitter
2022-01-20 19:00:00,-0.024710811866913485,188,twitter
2022-01-20 20:00:00,0.22296708891672995,1081,twitter
2022-01-20 21:00:00,0.14337504636306084,145,twitter
2022-01-20 22:00:00,0.9736642425365714,2232,twitter
2022-01-20 23:00:00,0.385872473430373,770,twitter
2022-01-21 00:00:00,0.011624722555770045,186,twitter
2022-01-21 01:00:00,-0.23666213218012772,995,twitter
2022-01-21 02:00:00,-0.43193389607727173,319,twitter
2022-01-21 03:00:00,0.11103909076016694,947,twitter
2022-01-21 04:00:00,-0.17690522358529098,360,twitter
2022-01-21 05:00:00,-0.37667611287930225,99,twitter
2022-01-21 06:00:00,-0.14397186527275796,172,twitter
